frame,x,y,id
000356,306.863,378.777,1
000356,636.497,435.912,3
000357,1140.607,418.696,2
000357,304.192,378.773,1
000357,639.351,433.068,3
000358,1140.581,418.727,2
000358,304.197,381.455,1
000358,642.195,433.079,3
000359,1137.734,418.702,2
000359,306.849,381.435,1
000359,647.873,433.015,3
000360,1135.003,418.673,2
000360,306.864,378.786,1
000360,647.932,433.018,3
000361,1134.897,418.640,2
000361,306.851,378.762,1
000361,650.650,430.217,3
000362,1134.809,418.646,2
000362,306.867,378.761,1
000362,650.843,433.066,3
000363,1132.113,418.646,2
000363,306.893,378.789,1
000363,653.559,433.095,3
000364,1132.031,418.615,2
000364,306.885,378.750,1
000364,653.644,435.872,3
000365,1131.976,418.618,2
000365,306.912,378.758,1
000365,653.757,438.696,3
000366,1131.936,418.616,2
000366,306.844,378.743,1
000366,656.500,435.946,3
000367,1131.894,418.602,2
000367,306.841,378.747,1
000367,659.308,435.932,3
000368,1131.833,415.906,2
000368,304.166,378.766,1
000368,665.022,435.854,3
000369,1129.172,418.606,2
000369,304.107,378.763,1
000369,665.117,435.857,3
000370,1129.179,418.614,2
000370,304.177,378.729,1
000370,667.909,435.872,3
000371,1129.169,418.610,2
000371,304.187,378.774,1
000371,667.929,435.866,3
000372,1131.830,415.902,2
000372,304.165,378.715,1
000372,667.922,435.870,3
000373,1131.839,415.882,2
000373,304.200,378.759,1
000373,667.922,435.913,3
000374,1131.846,415.904,2
000374,306.845,378.760,1
000374,667.887,438.705,3
000375,1131.867,415.892,2
000375,306.900,378.750,1
000375,665.107,438.746,3
000376,1131.880,415.883,2
000376,306.873,378.734,1
000376,662.270,438.703,3
000377,1131.902,415.866,2
000377,306.880,378.733,1
000377,662.190,435.923,3
000378,1131.906,415.872,2
000378,306.841,378.750,1
000378,659.299,435.924,3
000379,1131.928,415.870,2
000379,304.198,378.785,1
000379,656.561,435.906,3
000380,1131.946,415.861,2
000380,306.845,378.783,1
000380,656.466,435.917,3
000381,1131.971,415.856,2
000381,304.184,381.440,1
000381,653.763,438.705,3
000382,1131.963,415.861,2
000382,304.174,381.460,1
000382,653.723,438.743,3
000383,1131.960,415.864,2
000383,304.158,378.772,1
000383,653.704,438.748,3
000384,1131.977,415.872,2
000384,304.168,378.738,1
000384,653.678,438.764,3
000385,1131.984,415.859,2
000385,304.188,378.724,1
000385,653.599,438.742,3
000386,1131.962,415.871,2
000386,304.157,378.769,1
000386,653.589,435.957,3
000387,1131.955,415.870,2
000387,304.186,378.746,1
000387,653.585,438.707,3
000388,1131.964,415.872,2
000388,306.848,378.758,1
000388,653.567,438.709,3
000389,1131.933,415.865,2
000389,306.861,378.767,1
000389,653.562,438.711,3
000390,1131.907,415.864,2
000390,306.881,378.773,1
000390,653.557,438.731,3
000391,1131.884,415.879,2
000391,306.859,378.760,1
000391,653.560,438.766,3
000392,1131.875,415.904,2
000392,306.879,378.779,1
000392,653.563,438.783,3
000393,1131.853,415.896,2
000393,306.853,378.764,1
000393,653.598,438.780,3
000394,1131.831,415.883,2
000394,306.868,381.458,1
000394,653.677,438.783,3
000395,1131.824,415.891,2
000395,306.869,381.453,1
000395,653.715,438.784,3
000396,1129.181,415.895,2
000396,306.870,381.435,1
000396,653.736,438.788,3
000397,1131.825,415.892,2
000397,306.846,378.746,1
000397,653.735,438.792,3
000398,1129.189,415.894,2
000398,306.873,378.776,1
000398,653.723,438.793,3
000399,1129.182,415.898,2
000399,306.903,378.780,1
000399,653.729,441.559,3
000400,1129.182,415.900,2
000400,306.902,378.752,1
000400,653.723,441.570,3
000401,1129.175,415.893,2
000401,306.918,378.767,1
000401,653.729,441.573,3
000402,1129.172,415.881,2
000402,306.846,378.735,1
000402,653.708,441.606,3
000403,1129.161,415.856,2
000403,306.842,378.757,1
000403,653.704,441.624,3
000404,1129.151,415.837,2
000404,304.169,378.774,1
000404,653.715,441.645,3
000405,1129.135,415.823,2
000405,304.109,378.756,1
000405,653.713,441.655,3
000406,1129.118,415.819,2
000406,304.200,378.719,1
000406,653.675,441.678,3
000407,1129.089,415.799,2
000407,304.186,378.758,1
000407,653.671,441.698,3
000408,1129.090,415.794,2
000408,304.180,378.700,1
000408,653.668,444.338,3
000409,1129.085,415.791,2
000409,306.832,378.760,1
000409,653.670,441.695,3
000410,1129.094,415.784,2
000410,306.858,378.759,1
000410,653.702,441.681,3
000411,1129.100,413.044,2
000411,306.899,378.722,1
000411,653.727,441.671,3
000412,1129.112,413.029,2
000412,306.873,378.717,1
000412,653.726,441.673,3
000413,1129.106,415.810,2
000413,306.877,378.726,1
000413,653.735,441.664,3
000414,1129.117,415.790,2
000414,306.861,378.748,1
000414,653.746,441.652,3
000415,1129.155,415.795,2
000415,306.838,381.425,1
000415,653.732,441.637,3
000416,1129.169,415.819,2
000416,306.836,381.427,1
000416,653.749,441.625,3
000417,1129.170,415.829,2
000417,304.175,381.449,1
000417,653.748,441.615,3
000418,1131.830,415.814,2
000418,304.187,381.477,1
000418,653.744,441.621,3
000419,1129.163,415.839,2
000419,304.172,378.787,1
000419,653.747,441.624,3
000420,1129.172,415.844,2
000420,304.193,378.752,1
000420,653.761,441.607,3
000421,1129.174,415.861,2
000421,304.157,378.707,1
000421,653.768,441.605,3
000422,1129.180,415.870,2
000422,304.155,378.750,1
000422,653.773,441.605,3
000423,1129.177,415.886,2
000423,304.167,378.727,1
000423,653.782,441.599,3
000424,1131.827,415.888,2
000424,306.840,378.749,1
000424,653.778,441.600,3
000425,1131.831,415.891,2
000425,306.850,378.742,1
000425,653.788,441.592,3
000426,1131.835,415.894,2
000426,306.872,378.759,1
000426,653.792,441.572,3
000427,1131.833,415.895,2
000427,306.859,378.762,1
000427,653.778,441.559,3
000428,1129.185,418.612,2
000428,306.865,378.787,1
000428,653.766,441.531,3
000429,1129.180,418.608,2
000429,306.855,378.788,1
000429,653.763,438.823,3
000430,1129.185,418.617,2
000430,306.848,381.481,1
000430,653.761,438.812,3
000431,1129.179,418.620,2
000431,306.855,381.439,1
000431,653.761,438.802,3
000432,1129.176,418.628,2
000432,306.873,381.426,1
000432,653.763,438.792,3
000433,1129.179,418.628,2
000433,306.849,378.748,1
000433,653.763,438.784,3
000434,1129.184,418.630,2
000434,306.867,378.776,1
000434,653.763,438.778,3
000435,1129.168,418.636,2
000435,306.889,378.778,1
000435,653.763,438.778,3
000436,1129.175,418.639,2
000436,306.899,378.740,1
000436,653.764,438.779,3
000437,1129.160,418.639,2
000437,306.893,378.765,1
000437,653.757,438.787,3
000438,1129.146,418.631,2
000438,304.202,378.719,1
000438,653.761,438.786,3
000439,1129.134,418.631,2
000439,304.195,378.753,1
000439,653.756,438.792,3
000440,1129.127,418.634,2
000440,304.157,378.760,1
000440,653.752,438.800,3
000441,1129.128,418.634,2
000441,304.091,378.756,1
000441,653.749,438.794,3
000442,1129.112,418.643,2
000442,304.189,378.740,1
000442,653.751,438.787,3
000443,1129.107,418.639,2
000443,304.189,378.780,1
000443,653.751,438.781,3
000444,1129.101,418.636,2
000444,304.169,378.681,1
000444,653.748,438.775,3
000445,1129.073,418.633,2
000445,304.190,378.758,1
000445,653.748,438.792,3
000446,1129.069,418.630,2
000446,306.844,378.747,1
000446,653.753,438.791,3
000447,1129.060,418.632,2
000447,306.896,378.725,1
000447,653.765,438.800,3
000448,1129.049,418.633,2
000448,306.873,378.721,1
000448,653.770,438.802,3
000449,1129.037,418.626,2
000449,306.875,378.730,1
000449,653.786,438.816,3
000450,1129.031,418.622,2
000450,306.841,378.755,1
000450,653.787,441.539,3
000451,1129.028,415.907,2
000451,306.845,381.426,1
000451,653.794,441.573,3
000452,1129.029,415.901,2
000452,304.196,381.433,1
000452,653.783,441.586,3
000453,1129.023,415.884,2
000453,304.180,381.446,1
000453,653.766,441.611,3
000454,1129.013,415.864,2
000454,304.184,381.473,1
000454,653.761,441.614,3
